event_id,event_time,event_type,product_id,price,user_id,session_id
36c45bf2-7e02-42dd-a110-32faebe24d26,2026-01-02 07:16:03,view,125,361.43,3712,c1dec16c-35c8-454a-8d08-87a6a6c847f7
d2a1ea26-5223-4bf7-9b34-a379fe0571f6,2026-01-02 07:16:03,view,134,383.16,3100,84758bdb-7f52-4463-bcac-a760322aa186
2137e352-1ee3-4545-badd-296ae814b7e9,2026-01-02 07:16:03,view,148,167.95,4340,161b6491-f636-46f2-a7ec-59ddb8ea7239
50ff03a7-8d51-4d01-9a26-814a93f0874f,2026-01-02 07:16:03,view,134,424.35,2787,c8f85ea0-67d9-46d6-85cf-0d8701f6a1f8
581e49d4-4e78-4850-88a0-08cde6a0e40b,2026-01-02 07:16:03,view,197,268.51,2261,9edef4ce-942f-440a-b54a-9c7386780c4d
6b778a45-85d8-4e80-83ed-86cfcd3fba58,2026-01-02 07:16:03,view,157,468.32,1067,6af4c688-c372-40be-882a-93d061d6d792
56815d86-863c-4481-b1cd-8d58677aa8fc,2026-01-02 07:16:03,purchase,105,56.24,2999,d1dd9e08-6bf2-4800-9014-2aedb35b4eb7
4c6abc96-5f5e-4149-a8cf-16866a149cfa,2026-01-02 07:16:03,purchase,166,270.45,2470,b02fe6ac-8b77-470e-a1bd-624d78c90968
7801d2ad-26de-441c-9cfa-82b6b6b41bb8,2026-01-02 07:16:03,purchase,159,267.41,3116,f3bfcaff-ad64-4606-b040-997424a8f418
bcd251a8-e493-490e-832a-511327911c9a,2026-01-02 07:16:03,view,186,496.4,1714,6e7cb52c-1d7e-48bf-8f23-c1f825fd0d06
803ceba9-1ce6-4d87-89b3-8847377f3910,2026-01-02 07:16:03,purchase,115,20.11,2671,22201091-98f1-48e9-8426-cb51c9181609
67d7e674-877f-4473-97f0-69e4a83a69ad,2026-01-02 07:16:03,purchase,117,124.64,1459,e5c41633-7a34-4a5b-abce-602f098823e5
3120f7e0-ad64-4960-bf60-f28003451f8d,2026-01-02 07:16:03,view,134,268.67,1309,6502edda-4594-4933-98b0-343b5c705986
80028f57-e595-40a0-b157-55a68a718409,2026-01-02 07:16:03,view,149,486.97,1503,81546582-08af-425c-8cc9-738890fab6c1
5f16b24f-4350-4815-8a26-a173761bdcf8,2026-01-02 07:16:03,view,149,406.53,2712,b4e6f7e0-4b08-4e6f-a952-c6339fa80860
7a9fe098-8058-4aca-9919-27cc6f0571bf,2026-01-02 07:16:03,view,125,477.49,2591,106fdebc-5ee4-45f6-8ea3-00d77d208ba0
b7c1b0b0-5138-4007-ad37-5fe6c41b943d,2026-01-02 07:16:03,view,197,454.76,1891,151ffa72-b82c-4118-a848-fb42ce539a6f
