event_id,event_time,event_type,product_id,price,user_id,session_id
fe34a5b4-c7c8-4538-87cc-28f654b49b08,2026-01-02 07:18:07,view,112,493.17,2630,52495bd0-3c4c-40c2-b6aa-e19cc48ad6cb
daa3a1f6-e408-4902-b916-534d0c20c032,2026-01-02 07:18:07,purchase,149,133.09,3834,b813f8b8-5ef0-48db-9437-55600a1eb7ee
135f9db2-2baa-4c7a-974f-77cba22186b5,2026-01-02 07:18:07,view,134,482.55,3139,0f82b396-dac1-484a-ad00-88c9dec0da6f
e73db2d0-cd64-4fda-87b5-ce3c4b1b158f,2026-01-02 07:18:07,view,156,459.81,3592,d4f8ebf7-807c-43c3-b119-49a235888b96
c31a1859-fc2a-4347-ab97-fe6228038aec,2026-01-02 07:18:07,purchase,171,383.98,1091,8209de7d-8989-471d-8942-f56ae51d4a42
762daf70-fb35-4c6b-939e-9d2cb4ca1514,2026-01-02 07:18:07,view,146,386.75,1189,432d7e8e-1619-4196-9513-1b5767081b7e
ab31a1e3-9b52-47e3-9afc-e1bfdc28f3b7,2026-01-02 07:18:07,view,155,279.78,3091,93bd5d33-4e38-442e-a121-bf4ee787fbaa
339d6c26-7f72-4811-aad8-57a387c2fcb9,2026-01-02 07:18:07,view,140,296.77,3062,723776e9-dce8-4f81-ad0e-8b1abd9cb855
b4e38188-452e-4861-a985-811ae78833a6,2026-01-02 07:18:07,purchase,169,460.09,4251,3833edd3-ba00-4e68-bb06-5f14990f83f8
0980aff8-4a56-4ee5-b6ce-6e6ff42a7d20,2026-01-02 07:18:07,purchase,184,36.3,4659,304a03f8-5cd9-43a1-b0bd-944e025ecff9
550df58e-65f2-402e-b2cf-ea375e3e5bed,2026-01-02 07:18:07,purchase,199,191.92,1112,1bc17769-5db7-4b70-847d-295b54762601
2c15088e-4bef-44f1-b4db-700cb8a54d69,2026-01-02 07:18:07,view,106,187.86,2382,25eaa5a2-d5e1-4218-adeb-902117f77eaa
bb6249d7-9300-43e6-b6c6-83fdc9f4ba8e,2026-01-02 07:18:07,view,130,352.0,4403,eeb0c624-9c1f-461a-917d-0ade3aefb967
e8d7c6f2-cbf0-4ef1-8f9b-c439449c33df,2026-01-02 07:18:07,purchase,161,385.21,3760,1d620d41-7487-4ccf-bdbc-4cdef89d5522
69920d10-1d79-4bd6-b39a-2b4735380caa,2026-01-02 07:18:07,view,164,33.97,3848,7c19f42a-cbca-4a12-9ae1-abda32d730b9
3263899e-4f7b-498a-9ffc-9a1c17a60ffb,2026-01-02 07:18:07,view,197,104.21,1260,de16fcbf-8040-4603-976b-54ae0fd192d0
dd4a63c5-07f2-44fe-87fa-36f8e31c23d7,2026-01-02 07:18:07,purchase,133,215.59,3185,945272ef-d769-4aec-8887-e115fd1c312b
c80f65a0-d677-4c08-9d6b-13f37fd168df,2026-01-02 07:18:07,view,146,284.65,2559,49303fff-4560-4fbd-bcef-4c1f323dd815
7361ded7-2cb4-4c22-b518-cdfe41eff1a2,2026-01-02 07:18:07,view,195,395.24,1689,5e66c505-883e-48d0-aab5-8ce824108cbf
d360b802-4d54-488f-ba3a-ef9ef93b14aa,2026-01-02 07:18:07,view,153,435.89,3359,7daba6f0-0eea-4274-9c67-3876e395aeac
cd192ec3-b092-41c2-b84f-73ef067904c5,2026-01-02 07:18:07,view,146,364.96,3573,6ad87408-0003-4c56-a9d8-4abb16328e6f
7cd42128-1b2c-4f02-b71a-ddc85520071f,2026-01-02 07:18:07,purchase,182,269.4,2919,ef29d4a0-6779-4e17-9060-9c72a54e8aa4
48ece89e-1f2e-4e6c-88e4-23c6efefc633,2026-01-02 07:18:07,purchase,136,128.32,3073,53403365-ee3a-4331-b40c-cd7fda5ffe30
a83a362e-0b77-4d88-9152-99cffaabad16,2026-01-02 07:18:07,view,177,75.52,3153,214b51e4-cc09-4e4b-b932-1942286763aa
fd472ad4-f336-4996-a6e0-963e3d3cba7a,2026-01-02 07:18:07,purchase,181,153.75,1788,a9a59a84-107e-4e9b-ba16-c59e5c136625
ee723aca-ae93-461d-914d-61ada14cda07,2026-01-02 07:18:07,purchase,186,212.74,1417,f826c23c-5128-4c1c-b869-d22fa05e2145
572764a9-4a02-42b7-bbcb-675a69c7e072,2026-01-02 07:18:07,purchase,200,419.64,3908,9523772a-c588-42f9-9c73-4916f562e950
05fdd513-f8ae-4a8d-8943-a5a74eaf6f97,2026-01-02 07:18:07,view,178,42.04,3832,78501d30-8694-40f2-86cd-417cde7e7b6a
5733b3bb-6aaf-485a-90f3-ae3751a4db7f,2026-01-02 07:18:07,view,148,150.58,2778,e62d79de-d67e-4f03-bd47-7752fdc3dc34
735174c0-a284-4a4b-9a45-7e8394a8fdd2,2026-01-02 07:18:07,purchase,110,118.89,4472,7d8ed9c2-8000-48b7-9f93-6be166727feb
52400e55-5251-487a-bf9a-2f3875159aea,2026-01-02 07:18:07,view,141,279.16,4960,ab6209d9-345c-48be-a36d-2e21faf17c29
8990c761-4c8d-4f75-9964-5ff53ed8c7b4,2026-01-02 07:18:07,view,111,31.55,2596,2e59074c-5902-4d7f-b9e9-8b23bac6936c
17aa40b0-da2d-4224-b349-945e6ca5946f,2026-01-02 07:18:07,purchase,150,261.02,2206,b0ed6c2d-1aab-4820-a6f4-ff8bb4c51fe0
eaad4aa1-ec8b-444e-b603-69d2d7fe57cf,2026-01-02 07:18:07,purchase,158,119.85,1900,8fd8e098-3ef3-44db-931a-d5ba2b860817
f820f970-d0af-4203-a92f-4c8928e8c650,2026-01-02 07:18:07,view,119,370.87,3975,c9078577-2d57-417f-b26f-60a452bd9624
1216e8e2-6e77-4d32-9b22-e3c28b6d138c,2026-01-02 07:18:07,view,189,482.9,4987,9456fe4a-6b95-4d7d-8c69-8cea837ec3a8
829064e1-6088-4d45-9ec5-172327616edf,2026-01-02 07:18:07,view,163,68.99,1106,9f8cb4de-5416-492d-8706-9a38d19667c9
cd5872c9-56bb-4292-81a4-14f9aa643f18,2026-01-02 07:18:07,purchase,165,280.28,1099,2aeefd58-e5e1-4f1f-a5af-0e778e7b9d61
2a53a012-4c58-43bb-bb97-b7b289b5c3b2,2026-01-02 07:18:07,purchase,200,35.17,1536,10288fa7-aa8a-4957-9732-97fafbdcedc0
203db671-d28b-4fe2-b95e-82a63cb18999,2026-01-02 07:18:07,view,172,338.8,4541,8ee07a78-a5dd-4305-b7d7-956fd21b1298
cb859336-a46b-40d4-8b56-2d0193515bb8,2026-01-02 07:18:07,view,195,323.4,2674,c192a7dd-d92a-4999-be70-c0a612c5c9b6
a3678ac1-8a4a-4a46-ad5f-887a78304946,2026-01-02 07:18:07,view,152,338.7,2250,41068f95-1d32-41ff-92fa-8d1f045e47d4
da21b72e-01ad-48a3-9a5f-634ab7c80411,2026-01-02 07:18:07,view,178,262.67,1845,55b64b8d-aa49-423e-b63d-eb1c949e7044
74b36b17-b0ce-4491-814c-b20a5cb4bec1,2026-01-02 07:18:07,view,178,167.91,1668,31ee8633-bbea-4d3a-9867-1959b7341915
328129eb-78df-4101-a617-bbbe62cc14fc,2026-01-02 07:18:07,view,107,70.78,2876,e16f71e9-c8ce-41db-9c6e-680764dd2407
dc91fe19-74a9-495a-843e-1ccd052cdd78,2026-01-02 07:18:07,purchase,182,147.22,2106,75829cec-b997-48eb-aca4-cb28afcd4b2f
395a5698-9cba-47a8-bdb1-c9095cf366f5,2026-01-02 07:18:07,view,137,385.54,1007,ae52faf8-540a-42e1-b9d8-af8f805049cb
ba9e48c2-7b46-4a3f-ad01-58b55c399239,2026-01-02 07:18:07,view,145,241.79,4900,9651042d-8bff-464e-9942-acf68173aa9e
9f7f0f07-1497-4666-8979-fa55ddd6be97,2026-01-02 07:18:07,purchase,128,309.64,3436,01b9c05e-eb39-46c9-ae9e-023a938ade34
61cf5c1c-4e1a-43db-9057-acbc5c7ad955,2026-01-02 07:18:07,view,200,294.64,1014,60576842-7d2b-4245-8113-c7a57589f406
a5ec8d6b-ab88-49a1-b1df-bdd3f338406e,2026-01-02 07:18:07,view,138,318.72,1072,e80d96ec-a1b9-452c-b17b-310d5830aab5
