event_id,event_time,event_type,product_id,price,user_id,session_id
96d99b06-b165-440b-bf20-fe60d158959b,2026-01-02 07:15:47,view,181,17.89,3465,a4cce97e-021f-49ad-b933-4531be913e5b
bc104644-230c-4d71-bf1c-9b4950f67fc8,2026-01-02 07:15:47,view,117,420.9,2811,c6d88b15-20db-4b0d-9a35-83ab0bb4e993
9c1ba8a7-099a-4b1b-8e0c-1cce619ed937,2026-01-02 07:15:47,view,164,415.01,3286,5762583e-2b1b-438c-8cb0-a56f3a34d91f
9183b47d-9a7e-4398-9f7e-bc02c766c925,2026-01-02 07:15:47,view,117,450.83,2980,670992f0-2d1a-4b49-9f58-9be0ef0d22ba
790d4215-3914-4e68-85d0-1f477b0df291,2026-01-02 07:15:47,view,149,161.76,3478,059752a5-013b-455d-927b-66830f2e9067
00aeda1a-497a-44c9-b3ce-fa2b51790017,2026-01-02 07:15:47,view,153,238.69,4732,350daaae-bfd2-4cc8-98f8-d719e22c39c9
519d513f-724e-411c-b0a1-2d4df1a39236,2026-01-02 07:15:47,view,119,451.89,4904,156e22f7-3b74-4b4a-8750-f888c3e109a5
8863b5cd-24df-412a-ba83-4e844d4313ec,2026-01-02 07:15:47,purchase,111,26.8,4254,eaedea87-f11b-42b1-a582-cfc3ca2b3fa8
aca5cfaf-6e1e-4430-98e2-f2cde2ce2a56,2026-01-02 07:15:47,view,104,155.52,3121,b9aa4a3e-4ec0-4fc5-9ba1-076401689e3b
3331247e-3acf-464c-bc93-8bef582f94f6,2026-01-02 07:15:47,view,100,484.54,3078,21ddc085-4f86-4afe-888b-2be93056094b
eb8a118e-4c5a-4943-a050-90140ac29ce0,2026-01-02 07:15:47,view,111,389.36,1509,10542921-9a1a-40c7-816d-07c2ef67a7a9
cd7d2244-1736-4ddf-b15e-71f790708ffe,2026-01-02 07:15:47,view,137,50.1,4385,951176e6-2723-40d6-a4ea-4bcc35ed8c8d
6ee12239-8f1e-4006-80e3-af68572eb942,2026-01-02 07:15:47,view,132,85.53,1604,1b9f25ab-07af-4bf3-b2ed-b154c7b621a6
76803dea-23b2-421d-a2f5-adfbcee74f94,2026-01-02 07:15:47,view,131,378.48,2796,8fd288b5-4fea-4e2b-b284-8a0b09233bc0
d50c64c3-eafb-4ece-9e3e-497c5b6852b8,2026-01-02 07:15:47,view,166,224.29,2000,700e285f-1f08-4a3a-a651-05617d19f12c
9184daaa-d997-42aa-bc53-12c9f01c8fd8,2026-01-02 07:15:47,view,178,386.34,4718,0ed4f01e-7659-448a-a028-2e0a4e12debc
c8d4b061-ecf6-4283-addb-f06c78b76ee9,2026-01-02 07:15:47,view,131,380.93,3338,12c29328-d799-48e2-a12f-90e4f0cf6873
8b575a24-10ab-43f5-a1f0-f3a1f2a728ec,2026-01-02 07:15:47,view,190,148.53,3278,510fb01c-1c2d-46a3-ba6f-e0fd08890ab0
4e360bd1-c998-4f74-a09a-0d65f580f0f1,2026-01-02 07:15:47,view,185,347.28,2473,e212790a-e261-4e21-b645-a7a3f2d1044c
6a579b2a-3270-400e-a4be-fd3689fcd6f3,2026-01-02 07:15:47,purchase,181,304.46,1086,117d5597-500d-4384-8fdf-678c1935c2c7
3f6d4db5-cffd-4d04-b165-f36b06dc6223,2026-01-02 07:15:47,view,176,270.77,2474,a53c7199-61b1-4fc7-a9c0-a7975bd3dc0e
8eeb6848-aba4-4cac-8524-c7d3272ee232,2026-01-02 07:15:47,view,194,440.05,1670,de2c1ebb-91c9-4681-963a-9ae8ecd1812c
ec9b8689-ccdc-4212-bac5-0bfdad08579a,2026-01-02 07:15:47,view,114,149.57,4884,13bd4990-89ef-42d8-8688-d150acf1e0c7
e178fd44-01f3-40d1-92d1-0ae61d96ce09,2026-01-02 07:15:47,view,137,194.45,4739,0d18e6fa-44f5-47c8-8c76-ee938656b395
70128ef7-2044-41cf-9e09-1a36b9a57080,2026-01-02 07:15:47,view,168,287.24,1768,cb78f320-cbe2-4ef5-894b-f294bfaf2b7c
42194bfa-e2fd-4aa2-84e0-5deece9caf88,2026-01-02 07:15:47,view,112,475.85,1172,474581e1-f571-4209-bd7a-486c52ba605f
a71a2bec-4033-4f67-8c5d-67c52db5768a,2026-01-02 07:15:47,view,100,359.43,4466,7e80ff2a-d253-4857-9797-d64b619128f3
d3db81f4-c8fc-4dcf-a049-c52f64abc5f0,2026-01-02 07:15:47,view,174,203.14,4223,655b645e-5a23-4df5-8ebc-3368205c7679
0cf0d7e7-efe4-4be4-bb40-81a3a9fd9ce3,2026-01-02 07:15:47,view,160,118.85,2226,2c3d982d-3eae-49df-8673-6ac390918a3c
81c60bc2-6894-42a4-81ef-5ab5524a1194,2026-01-02 07:15:47,view,180,452.8,1918,85f8bdf8-3358-4df0-8bbb-1bac2f0c1667
ade43367-63c3-49bd-9b72-69a9503ad15b,2026-01-02 07:15:47,view,109,208.11,1401,c9e460c5-71bb-42b3-a54b-5b6fe956c88a
22f36aea-1294-4577-b640-8c9d923869ac,2026-01-02 07:15:47,view,131,301.52,4255,e32d70a4-309d-4c55-9a36-0684bf0a9cfa
104d8242-d54f-4659-a782-4317a08c8d80,2026-01-02 07:15:47,purchase,189,102.76,4583,64fc923c-8a00-430d-bf8e-9abdfc8434e9
2beed645-174a-4004-8639-a7733cd9e364,2026-01-02 07:15:47,view,169,208.57,4953,4d931ef1-e8d0-4a22-a790-269a86c9a64f
39f96398-e424-49de-b91b-be8606dc2023,2026-01-02 07:15:47,view,111,480.38,4158,698aada7-6422-437a-bdf5-73b3d5d810da
59a982d5-817f-4348-9b77-7cf1e991b552,2026-01-02 07:15:47,view,192,124.11,2559,25d134a2-f5e0-4568-ae0f-a440435e9109
f1f5a978-e994-4666-a74b-ad77e984bdb8,2026-01-02 07:15:47,view,135,117.04,3034,7555cb84-00e6-4c18-8b73-3e2e265abf88
b8d69f89-ef10-4552-a829-768df167b658,2026-01-02 07:15:47,purchase,105,196.13,1024,9e883f2a-d2bb-4fc5-b119-ec0718b2837f
05c63162-f951-4d87-91c1-6d39263f0419,2026-01-02 07:15:47,purchase,160,404.83,2616,25dcb45e-078e-4a0e-abb1-c7261c7a037a
deb08448-68d6-49cc-b4fc-f0db8e20230c,2026-01-02 07:15:47,view,150,159.88,4784,5e8814e0-2f59-4048-b55e-3f1d321c5bd6
624b6cc5-e8d0-443e-a054-e088e06ebe62,2026-01-02 07:15:47,purchase,187,399.99,2035,9aeedb3a-4a95-4291-a674-49cdd2d236af
44c4668e-7c97-4a15-823c-a85c670f5fe2,2026-01-02 07:15:47,purchase,144,138.03,2691,0742f9a4-773e-421f-82d2-306d95dbef9f
13861e0a-3138-465b-bd33-eabb17d297a7,2026-01-02 07:15:47,purchase,176,443.75,3578,fda2fc60-8db2-4323-8cc1-c7464693d4b1
7f73a2e8-826d-4d7b-ae93-2930ec3a1a02,2026-01-02 07:15:47,view,170,411.87,2295,8f11b469-1d3c-4571-9b71-c467d8f153c3
626dbe9a-06a8-4c24-924d-9c9703809a56,2026-01-02 07:15:47,view,194,157.12,3222,f533f062-10de-4898-8eb8-040d34490e21
928798e7-a945-4782-ab84-6c7bfcb69ee4,2026-01-02 07:15:47,purchase,136,453.62,4756,e4dc6146-ae6f-46c6-81aa-4ba0edbe6579
c6422a18-abc4-46dc-839d-b6777501587f,2026-01-02 07:15:47,view,158,411.18,2740,1d623b65-031a-4bda-ad73-800e1ab4189b
77d98749-39be-41ef-aee9-bf89df290d28,2026-01-02 07:15:47,purchase,127,338.41,4795,42d24251-684e-4d99-aa42-f40cf425662c
30b2fa14-9418-4d0b-b4c0-6723500322ab,2026-01-02 07:15:47,purchase,160,396.12,4312,d20de956-deb4-4d28-b3e5-040d780de678
6a0c2867-aa86-4480-8def-93cec7a91c8e,2026-01-02 07:15:47,view,120,31.3,1554,e2b3abf8-26bf-4734-a7a4-ac60a639ee58
aedc3cea-2030-48a6-9b1d-7571edc31f83,2026-01-02 07:15:47,view,101,248.9,4097,c57ede69-85e4-4392-8b0d-7ca8ebca7570
a395fe69-7605-43a2-bf31-0f14c5890f82,2026-01-02 07:15:47,view,200,424.94,1837,81a451ca-1a94-4195-8511-999648cbcff9
dc6dfabf-c244-4c33-aba5-375a1fcf835f,2026-01-02 07:15:47,view,186,384.38,1039,1395f4f7-b276-42fe-adc6-10fea443a2a3
35785326-c56c-457b-82fa-6b00644ba42b,2026-01-02 07:15:47,view,114,421.55,1043,50de87ca-310b-45e4-96d4-5a9a510add44
74c34296-803b-4823-8799-b5c962a98939,2026-01-02 07:15:47,view,195,354.72,1589,a1afdee3-d55a-4f90-86b8-815e246661d0
6dc9efcc-862d-49ff-a6a3-6047171c8403,2026-01-02 07:15:47,purchase,149,119.11,3031,c33ad95b-fcd3-4ebf-8a96-15a6fdc755f2
942c182a-a14b-41a0-8941-52935242ab73,2026-01-02 07:15:47,purchase,169,65.68,4134,05cb7434-d228-4248-b06e-af96a36e9081
