event_id,event_time,event_type,product_id,price,user_id,session_id
afded001-6767-49ba-981f-2be0e96ca71b,2026-01-02 07:28:46,purchase,187,380.31,4265,7068bff1-70c4-48c8-8e1c-814091cb1c9b
2c768d5f-7cf1-479a-81e6-4267620b1d5f,2026-01-02 07:28:46,purchase,100,242.0,1850,78dcfb8f-39a3-4b5c-b37d-9502ad9646a9
0214401c-ce2e-4ffd-9584-7d6dbe3203d7,2026-01-02 07:28:46,view,141,302.03,2257,f1ca870a-a2a4-473c-8fe8-92cc66fa6cba
f30b0c99-6f00-4abc-a6ff-b3e2c0e7d428,2026-01-02 07:28:46,view,147,238.72,4527,659bf337-e8b6-4bae-928a-a23be548328f
e57260b1-62cb-4ca3-aa55-14524d75e652,2026-01-02 07:28:46,purchase,148,366.55,4421,f10e9c05-d861-4c26-b511-d991426a18a9
881c516b-e7ef-4f26-b82b-6530cf4e5acb,2026-01-02 07:28:46,purchase,116,151.06,3388,eecb7d55-e951-49a3-8b50-9d0d32831ef8
c8fcdc2c-0235-426c-ab80-1cbe6d4212c7,2026-01-02 07:28:46,view,147,273.03,4764,b05db6a3-de83-4081-a777-607081300579
55c8b069-1833-4d72-9d48-d7d82939cbe8,2026-01-02 07:28:46,view,154,485.42,3872,53c89a75-b6a3-4840-9063-18b056ae3eec
4bd17f64-7891-4ad5-ba5a-0cbcfcb7837e,2026-01-02 07:28:46,view,145,110.92,3508,3deb3f98-2bc8-4544-96a9-18203a601e3b
33b62890-03b2-478a-95b5-1f6c77360ee7,2026-01-02 07:28:46,view,182,44.61,3924,2303bf55-e855-458b-834b-9faf9b55a7c6
81626a55-38ff-4b0a-900a-2d2a22accec1,2026-01-02 07:28:46,purchase,152,388.07,1680,fef985d2-4d66-4041-a7b9-b243eb9431d0
bd252c20-f51d-41bc-a45a-51234cfba32b,2026-01-02 07:28:46,view,137,252.5,3603,280cbfb8-043b-4d48-9b0c-2f3052956ca9
6695a906-137f-4263-9666-c23b59532b36,2026-01-02 07:28:46,purchase,152,305.28,4802,87056c12-3941-493a-ba67-66eea4a5be1d
8acc8d5e-f2cd-44dc-b11f-ea80033489a9,2026-01-02 07:28:46,view,125,340.62,1325,1aa7c09e-28db-4d80-bca6-79e26b4c7e19
1d52e570-b8fb-417e-b5fa-b09c3adefb6e,2026-01-02 07:28:46,view,164,227.89,2294,c1b6ade5-93b4-4746-b9c1-089833a99b69
536b5588-257b-43a5-aabe-46c5c9028f2d,2026-01-02 07:28:46,view,184,273.41,3248,0ad55c3c-c207-40fe-afaa-e922c85bc5a2
219275e0-4e06-4723-a116-89b2dd3087a1,2026-01-02 07:28:46,purchase,149,429.25,4415,a356a2ec-d672-476a-a8df-61cb24b3d0f9
791500dc-4558-40b6-8ad4-ce96d2cb5e9c,2026-01-02 07:28:46,purchase,110,25.12,1864,12a39975-f5ba-41fe-84eb-0aa53d72fcc1
862ad952-6506-4cd7-bbd9-60f0e17807be,2026-01-02 07:28:46,purchase,103,486.56,3102,4b27f621-4d77-4e24-aa70-2b727ed2c03b
d02c1890-5846-4c83-9800-8881dfd4682d,2026-01-02 07:28:46,view,157,246.06,3890,534afde4-6500-46d4-bb44-79adafc1ca73
60543116-bb16-4a4c-9bdb-8f92273b6192,2026-01-02 07:28:46,purchase,135,211.41,3145,a76933dd-80ea-4601-8126-c38d2e953c12
f7ae71c7-9458-444e-be1c-741cfb93e99c,2026-01-02 07:28:46,view,129,345.09,1718,874035ae-144a-4240-b97c-fc1765906beb
f83c4bba-4e8d-4c60-904a-776d62a2c054,2026-01-02 07:28:46,view,139,365.71,1133,acc0e18e-3255-4fd1-b21a-90c7101169ad
a320cbea-8ed7-465d-84e0-1331c869987e,2026-01-02 07:28:46,view,145,212.48,2746,5b122c90-f572-434b-ad49-204e8df2c8da
772d395e-95e5-4f76-ab52-d22a1cabe5d6,2026-01-02 07:28:46,purchase,190,193.97,4838,22473d59-1de5-4114-bf98-eca2770a577a
ba0171b9-e306-4a5d-8461-8f433299970b,2026-01-02 07:28:46,view,101,410.37,3990,ca79845b-4dd2-4795-965d-0b6669aed38d
9af9068f-60da-4f4f-a326-5765bc54700b,2026-01-02 07:28:46,view,104,281.57,3743,2e731e00-268e-4620-a8db-7c463d5676e5
fed2e57a-7221-4274-a63c-01ee9fc76672,2026-01-02 07:28:46,view,182,227.74,3304,44000d61-a933-4738-9a33-d349f06d878a
1f1c7504-d62e-45ae-a18c-f1f09224f779,2026-01-02 07:28:46,view,198,494.12,2875,1e02ab9b-53cf-4580-8736-adab8c7a1d05
0581024b-c198-4e10-ba5c-53f33aea3db6,2026-01-02 07:28:46,view,178,308.57,4468,992024f9-9e7c-4f34-ab05-25f91275408a
1273b562-9bbf-4f29-9eb3-593765f54ad6,2026-01-02 07:28:46,view,162,74.1,2858,0acbed7e-b04f-472e-bcd3-3b6a8aa99a17
e646f4cd-00bb-4341-8477-57737bc11d7f,2026-01-02 07:28:46,view,105,138.27,2571,62ef5ad4-2566-4c3e-8eb9-cc22d8ca5304
c0fe0548-cde9-4c00-adec-138e91e5c130,2026-01-02 07:28:46,view,139,345.1,4018,1705ddd8-e128-40e7-a832-bc3f91c4c315
fa4eb39e-3145-404d-b3a5-2e2b46bed972,2026-01-02 07:28:46,view,178,32.47,4804,d53b5d16-1249-49df-a046-86d30bee2777
3ecd8c4f-a1b4-497c-b354-722dd9915f85,2026-01-02 07:28:46,view,108,451.15,4263,8bfe6de9-e304-4ab1-86d4-650cfeda3d56
c4fe40b7-1d11-43a0-acf8-fde82129deff,2026-01-02 07:28:46,purchase,128,329.68,2266,fef18ff8-dd6d-4fff-9471-8529e6d3fb26
ba940055-b75a-40b1-bfd8-60d52aa78c0b,2026-01-02 07:28:46,purchase,124,87.09,2547,f0cc875b-8369-4b9c-b507-9f2b1df53f48
6519d040-afe2-45c4-8a8e-8cdb2bc83c0e,2026-01-02 07:28:46,view,127,425.9,2824,d14934d9-51e4-4299-aa26-a31d7d482ded
f1b4e046-4bd0-4f49-ac8a-0ee4510042a9,2026-01-02 07:28:46,view,163,160.16,2153,4fd61e66-e164-4d8e-a68f-98d5612bb075
c94943e7-6f87-484d-9f79-ae5833e9365d,2026-01-02 07:28:46,view,106,241.4,3098,5dbd9084-fb88-4af7-8897-6d2c6254cdb7
73b4e7cb-ea92-48de-a88f-570766573e54,2026-01-02 07:28:46,view,194,104.37,3963,ffa8954f-5f2c-4259-94d9-d69af615e24e
5746dcdf-604d-4b96-adba-d4c6260415e9,2026-01-02 07:28:46,purchase,166,119.63,3529,9b1d1169-c720-4dbb-8fda-beba6551fec7
318e2b85-0e5e-4c71-b3d9-3f6ce44ad73a,2026-01-02 07:28:46,purchase,183,255.88,4661,8d74af09-5783-4d9c-9bac-ae6daa08c5e5
d5c70d76-3c93-421f-9134-9b3fef540764,2026-01-02 07:28:46,purchase,114,262.33,1456,edc26eee-b422-43f7-a733-66dfa8624b31
1ccbf030-2846-41c6-aba7-d04bab308e8a,2026-01-02 07:28:46,view,175,102.56,2603,5df57c7d-13c2-42ee-9927-513cfc32557b
8a37d9ec-9c81-4ffa-8727-30414df1a0a9,2026-01-02 07:28:46,purchase,144,497.74,1252,9fb7df0b-a506-453f-a3a4-d7bcd5a28953
744a8999-27d3-4598-902e-40f9675430e2,2026-01-02 07:28:46,view,137,294.34,2751,b17f9a40-ea07-46d9-a2e8-2c1aa644dd1c
906395f5-8a14-4686-8463-514150720a6b,2026-01-02 07:28:46,purchase,133,105.97,3474,d8630ebe-1916-487d-9b15-c904926a98ab
d1d8ecff-a6fa-42a4-bec5-4e0306345c23,2026-01-02 07:28:46,view,139,336.11,2365,40eae206-bb26-496d-a0e1-f36c2598b64e
ec81b9f8-7a6f-4752-9901-ce282ab27145,2026-01-02 07:28:46,view,199,285.25,2923,f14fb2d0-e3a5-494b-aeb0-02e0a1b00061
1018d340-667a-4586-9218-0c6ed200c08e,2026-01-02 07:28:46,view,116,312.23,1804,430892e7-25e6-466d-87c1-83457eeb4478
5ecfaa09-71d4-45c4-8fee-949a0d6d1d84,2026-01-02 07:28:46,purchase,154,270.04,3824,eadae969-af68-42fd-b4b7-ec098f307159
34361248-d534-4335-a8a1-6bb35630eca8,2026-01-02 07:28:46,view,166,463.83,2846,6508551c-00ef-40b6-ac2c-eee10e8feee3
82ad47e0-b9f6-4a33-8b89-caa638cde73a,2026-01-02 07:28:46,purchase,179,189.68,2926,40e6ca53-5f72-4c3c-8293-43b51a8abb3f
db708b77-5768-4ba0-bd88-08317e32a54e,2026-01-02 07:28:46,view,145,319.73,1677,dcdd78ae-6c47-48c8-ae67-f8dbbb8b7336
6ca49a52-1885-41df-8a27-6f2bdee1ec15,2026-01-02 07:28:46,purchase,115,247.2,4399,bb81748b-5e64-4c80-991a-6e4347f63f35
2c25d43e-6e99-47ae-8c64-8fbb394d040b,2026-01-02 07:28:46,view,188,262.6,1384,0c3fa02e-775e-452b-9f51-4d17aee29b7a
a665f1db-7251-457e-a0de-dba96a0fcfd6,2026-01-02 07:28:46,view,190,56.9,1534,dd31da14-57cd-4421-9263-fcb19112e0f1
bc35bd40-b936-410a-af7b-340c2f3eb6be,2026-01-02 07:28:46,view,161,108.5,4705,c9d7d789-4093-48fe-8b58-c75ffbd2350a
f1b4c2a3-199a-41ff-b68f-82290a046139,2026-01-02 07:28:46,purchase,102,273.04,1404,d8f719b5-dc84-430e-887d-d37b7c84bfda
138d4b33-e1f3-4184-bc82-dca522baefbe,2026-01-02 07:28:46,view,196,283.74,3363,02015400-f477-4c92-ab00-1e8b82f07533
05a386bd-e243-4231-8a98-8cb052786111,2026-01-02 07:28:46,view,181,351.54,1866,44c32c7e-ab4a-408e-9503-fb1c315ccbcc
d09f0656-64da-4b04-acc7-f5a78ad98f9f,2026-01-02 07:28:46,view,198,12.65,4767,d0fbe7e6-320e-4047-8c3f-e24fe40c5606
02e2db4a-430e-42c1-89c5-d7a2ad8f125c,2026-01-02 07:28:46,purchase,125,11.45,2289,a15d9fdc-7b91-4ec7-b8e1-d653419ed6ca
51c8963e-1bcc-495a-bd88-fe781cb81584,2026-01-02 07:28:46,view,120,61.12,1780,2e4397b3-b219-45eb-a086-abea498d83a7
88dcb675-80e9-49c0-9473-a9b2a957b133,2026-01-02 07:28:46,view,132,146.17,1793,5e59f4a2-243c-47e6-a515-5f1ec8549462
24359bbc-7b13-40d3-855a-e5eda230039d,2026-01-02 07:28:46,view,193,160.55,1125,afd381ec-e0ad-4643-aee1-9c1fb96689b4
3fa2a72e-c73b-499a-8545-7c04ad092462,2026-01-02 07:28:46,purchase,166,110.64,3700,7d49e604-2076-4f3a-aef0-0d3811da0808
891d0906-53f3-475d-9d09-345657088054,2026-01-02 07:28:46,view,139,315.86,3928,8f82c2e3-559c-4f6b-a21b-1b7bf75284b4
c5306569-c68b-477a-a685-7951e32567e3,2026-01-02 07:28:46,view,128,123.81,1367,a7a58f33-87dd-4d71-84a8-d19075c18194
66f23722-52ec-40ff-85b7-facc4e244fc5,2026-01-02 07:28:46,purchase,199,151.57,3176,72b36b4e-09d8-46f5-9a4b-3ba505fbdc5c
