event_id,event_time,event_type,product_id,price,user_id,session_id
616ef6c0-7ccb-488b-bf2b-fd0747fd3e76,2026-01-02 07:24:26,purchase,192,104.16,4985,dd4ead42-3f8b-4b6d-8dc1-7250e2b3cb91
3edab9d9-ea16-46ce-84fc-3c5b6106b3fc,2026-01-02 07:24:26,purchase,151,179.4,2346,e8bbafea-7c74-4f4e-917e-36b547791365
97fec5ec-932a-4c59-9737-7b0efd5ed280,2026-01-02 07:24:26,purchase,164,45.55,3769,b9baf4f4-3b3a-40a8-8921-7075c59694e0
64613f58-e1df-48b3-8f7e-b0ab236ab2b5,2026-01-02 07:24:26,view,138,115.38,2262,ad853824-24a7-47ac-adc6-b126c09985a9
579cf633-7a87-4b8a-9647-9ded8d691c76,2026-01-02 07:24:26,purchase,120,217.83,1481,837d170a-1997-4dfd-a104-d41b3d3a5714
d3d29259-faa9-4834-9e7b-6c6fd1dcd5f1,2026-01-02 07:24:26,view,166,320.93,4209,f103ef45-3172-4595-9328-d178501ee35f
bdb78e3c-4e55-4f87-8768-23b8df3f962d,2026-01-02 07:24:26,view,118,249.16,3398,6ad65ead-cdb3-4579-9c27-df96aae6338e
fcae3bab-1bdc-41f9-ba7b-ac856a1b60d0,2026-01-02 07:24:26,view,124,26.92,3178,fa5e77ad-659b-434a-9a3a-342888ce738f
5b6e753e-4f36-40c9-adf9-86ddf28cc536,2026-01-02 07:24:26,view,193,246.16,2079,21c1d2b5-253a-42fe-b4cd-c0ddbf55b723
af4c6b7e-4c53-42ea-8218-5f2e92b3a934,2026-01-02 07:24:26,purchase,111,390.69,2767,6fc88d59-de1a-4f18-8485-b39470550c09
3ddc8e87-e6d7-4a3a-b79f-b9aeda121182,2026-01-02 07:24:26,purchase,161,264.66,4381,03d188f3-d3b5-41e9-bbc3-88a85742d9bd
58f6dc71-9251-4290-a814-a74c65b6f0b0,2026-01-02 07:24:26,purchase,172,84.79,4783,b0179212-066f-463b-81e8-71061208c076
427cfaf1-94d6-4ad4-940c-b81e3102f495,2026-01-02 07:24:26,view,183,363.65,2286,4a1443a8-77e4-4fea-9098-fd88dda6bf6a
5aa3534f-3e79-4888-bd93-b6ec7f316267,2026-01-02 07:24:26,view,149,359.99,4081,d1247c0c-c126-45c5-84d2-dcd096eb75ca
7e89860e-3aef-4cc7-9e66-75b11896ef32,2026-01-02 07:24:26,view,156,249.14,3722,6a3d4d51-b30d-4465-bb62-c338ef897e24
b9d7bdec-c9a4-4929-95e3-02e355559e08,2026-01-02 07:24:26,view,143,253.76,3613,46824137-257d-4a65-a5ca-f76a8eb23e36
e4e55967-d98a-4ed3-a87a-764ee7a1645b,2026-01-02 07:24:26,view,149,75.43,3925,4e4f62be-01d7-41a1-a7f8-d8af53481a61
7a8d2d60-3227-4b14-ae66-63e2782494a7,2026-01-02 07:24:26,view,143,70.97,2858,e9be5b21-1b6c-42ef-a4ff-8c0996d11d3f
509e4e68-b309-4744-bb2d-f001f360e49b,2026-01-02 07:24:26,purchase,197,271.52,3136,bdf7cf49-1aba-4c62-86f4-b3665ade292d
38ab0b66-03cd-4d50-8c35-7b22fbee10d7,2026-01-02 07:24:26,view,175,491.21,1145,44aba87c-f6a7-4df3-8b6c-e6e55623eabf
81d9b30b-1578-4840-90b7-1b22e4d16a09,2026-01-02 07:24:26,purchase,200,491.91,1513,24d4e3cf-882d-442f-8518-71f57619e491
23eb5296-b2ee-448e-92ee-a838f52819ae,2026-01-02 07:24:26,view,165,468.09,3027,d143d4cd-d49f-47b7-8277-96bf29360ef9
d8c61216-44b8-4cb5-9c9a-fbee5f493fba,2026-01-02 07:24:26,view,174,453.0,4566,6438b49d-30bd-4b76-91ea-5c41f316441f
6b15e833-f56c-4634-9cd4-05c384b1a5e2,2026-01-02 07:24:26,view,185,184.14,2518,6e2ca6de-c866-4754-aaa5-48b38c305eac
